TARGET_NAME,FRAME_TYPE,DATE_OBS,BJD,SESSION_ID,FILE_NAME,RELATIVE_PATH,OBS_DATE,EXPOSURE,FILTER,TIME_DIFF_HOURS
TrES-3,Science,2026-08-31 05:51:16.062000+00:00,2461283.7439359026,TrES-3_Session_4,TRES-3260831055116.fits,observations/2026-08-31/TRES-3/session_01/TRES-3260831055116.fits,2026-08-30,60.0,Clear,0.05015361111111111
TrES-3,Science,2026-08-31 05:54:15.471000+00:00,2461283.7460123957,TrES-3_Session_4,TRES-3260831055415.fits,observations/2026-08-31/TRES-3/session_01/TRES-3260831055415.fits,2026-08-30,60.0,Clear,0.04983583333333333
TrES-3,Science,2026-08-31 05:57:15.940000+00:00,2461283.7481011576,TrES-3_Session_4,TRES-3260831055715.fits,observations/2026-08-31/TRES-3/session_01/TRES-3260831055715.fits,2026-08-30,60.0,Clear,0.050130277777777774
TrES-3,Science,2026-08-31 06:00:15.350000+00:00,2461283.750177662,TrES-3_Session_4,TRES-3260831060015.fits,observations/2026-08-31/TRES-3/session_01/TRES-3260831060015.fits,2026-08-30,60.0,Clear,0.04983611111111111
TrES-3,Science,2026-08-31 06:03:15.761000+00:00,2461283.7522657523,TrES-3_Session_4,TRES-3260831060315.fits,observations/2026-08-31/TRES-3/session_01/TRES-3260831060315.fits,2026-08-30,60.0,Clear,0.05011416666666667
TrES-3,Science,2026-08-31 06:06:16.314000+00:00,2461283.754355486,TrES-3_Session_4,TRES-3260831060616.fits,observations/2026-08-31/TRES-3/session_01/TRES-3260831060616.fits,2026-08-30,60.0,Clear,0.05015361111111111
TrES-3,Science,2026-08-31 06:09:16.737000+00:00,2461283.756443715,TrES-3_Session_4,TRES-3260831060916.fits,observations/2026-08-31/TRES-3/session_01/TRES-3260831060916.fits,2026-08-30,60.0,Clear,0.0501175
TrES-3,Science,2026-08-31 06:12:15.238000+00:00,2461283.7585096993,TrES-3_Session_4,TRES-3260831061215.fits,observations/2026-08-31/TRES-3/session_01/TRES-3260831061215.fits,2026-08-30,60.0,Clear,0.04958361111111111
TrES-3,Science,2026-08-31 06:15:15.681000+00:00,2461283.76059816,TrES-3_Session_4,TRES-3260831061515.fits,observations/2026-08-31/TRES-3/session_01/TRES-3260831061515.fits,2026-08-30,60.0,Clear,0.05012305555555556
TrES-3,Science,2026-08-31 06:18:15.175000+00:00,2461283.7626756364,TrES-3_Session_4,TRES-3260831061815.fits,observations/2026-08-31/TRES-3/session_01/TRES-3260831061815.fits,2026-08-30,60.0,Clear,0.04985944444444444
TrES-3,Science,2026-08-31 06:21:15.626000+00:00,2461283.7647641897,TrES-3_Session_4,TRES-3260831062115.fits,observations/2026-08-31/TRES-3/session_01/TRES-3260831062115.fits,2026-08-30,60.0,Clear,0.050125277777777776
TrES-3,Science,2026-08-31 06:24:15.191000+00:00,2461283.766842488,TrES-3_Session_4,TRES-3260831062415.fits,observations/2026-08-31/TRES-3/session_01/TRES-3260831062415.fits,2026-08-30,60.0,Clear,0.04987916666666667
TrES-3,Science,2026-08-31 06:27:15.594000+00:00,2461283.768930486,TrES-3_Session_4,TRES-3260831062715.fits,observations/2026-08-31/TRES-3/session_01/TRES-3260831062715.fits,2026-08-30,60.0,Clear,0.050111944444444445
TrES-3,Science,2026-08-31 06:30:16.942000+00:00,2461283.771029421,TrES-3_Session_4,TRES-3260831063016.fits,observations/2026-08-31/TRES-3/session_01/TRES-3260831063016.fits,2026-08-30,60.0,Clear,0.05037444444444445
TrES-3,Science,2026-08-31 06:33:15.418000+00:00,2461283.7730951156,TrES-3_Session_4,TRES-3260831063315.fits,observations/2026-08-31/TRES-3/session_01/TRES-3260831063315.fits,2026-08-30,60.0,Clear,0.049576666666666665
TrES-3,Science,2026-08-31 06:36:15.848000+00:00,2461283.7751834258,TrES-3_Session_4,TRES-3260831063615.fits,observations/2026-08-31/TRES-3/session_01/TRES-3260831063615.fits,2026-08-30,60.0,Clear,0.050119444444444446
TrES-3,Science,2026-08-31 06:39:15.368000+00:00,2461283.7772612036,TrES-3_Session_4,TRES-3260831063915.fits,observations/2026-08-31/TRES-3/session_01/TRES-3260831063915.fits,2026-08-30,60.0,Clear,0.04986666666666667
TrES-3,Science,2026-08-31 06:42:15.812000+00:00,2461283.779349676,TrES-3_Session_4,TRES-3260831064215.fits,observations/2026-08-31/TRES-3/session_01/TRES-3260831064215.fits,2026-08-30,60.0,Clear,0.05012333333333333
TrES-3,Science,2026-08-31 06:45:15.260000+00:00,2461283.78142662,TrES-3_Session_4,TRES-3260831064515.fits,observations/2026-08-31/TRES-3/session_01/TRES-3260831064515.fits,2026-08-30,60.0,Clear,0.04984666666666667
TrES-3,Science,2026-08-31 06:48:15.712000+00:00,2461283.783515185,TrES-3_Session_4,TRES-3260831064815.fits,observations/2026-08-31/TRES-3/session_01/TRES-3260831064815.fits,2026-08-30,60.0,Clear,0.050125555555555555
TrES-3,Science,2026-08-31 06:51:15.179000+00:00,2461283.7855923497,TrES-3_Session_4,TRES-3260831065115.fits,observations/2026-08-31/TRES-3/session_01/TRES-3260831065115.fits,2026-08-30,60.0,Clear,0.04985194444444445
TrES-3,Science,2026-08-31 06:54:15.590000+00:00,2461283.7876804397,TrES-3_Session_4,TRES-3260831065415.fits,observations/2026-08-31/TRES-3/session_01/TRES-3260831065415.fits,2026-08-30,60.0,Clear,0.05011416666666667
TrES-3,Science,2026-08-31 06:57:16.940000+00:00,2461283.789779398,TrES-3_Session_4,TRES-3260831065716.fits,observations/2026-08-31/TRES-3/session_01/TRES-3260831065716.fits,2026-08-30,60.0,Clear,0.050374999999999996
TrES-3,Science,2026-08-31 07:00:15.403000+00:00,2461283.791844942,TrES-3_Session_4,TRES-3260831070015.fits,observations/2026-08-31/TRES-3/session_01/TRES-3260831070015.fits,2026-08-31,60.0,Clear,0.04957305555555555
TrES-3,Science,2026-08-31 07:03:15.979000+00:00,2461283.793934942,TrES-3_Session_4,TRES-3260831070315.fits,observations/2026-08-31/TRES-3/session_01/TRES-3260831070315.fits,2026-08-31,60.0,Clear,0.050159999999999996
TrES-3,Science,2026-08-31 07:06:15.432000+00:00,2461283.7960119443,TrES-3_Session_4,TRES-3260831070615.fits,observations/2026-08-31/TRES-3/session_01/TRES-3260831070615.fits,2026-08-31,60.0,Clear,0.049848055555555555
TrES-3,Science,2026-08-31 07:09:15.183000+00:00,2461283.798092396,TrES-3_Session_4,TRES-3260831070915.fits,observations/2026-08-31/TRES-3/session_01/TRES-3260831070915.fits,2026-08-31,60.0,Clear,0.049930833333333334
TrES-5,Science,2026-08-17 09:17:50.399000+00:00,2461269.887388877,TrES-5_Session_1,TRES-5260817091750.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817091750.fits,2026-08-17,60.0,Clear,
TrES-5,Science,2026-08-17 09:24:23.429000+00:00,2461269.8919378356,TrES-5_Session_1,TRES-5260817092423.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817092423.fits,2026-08-17,60.0,Clear,0.109175
TrES-5,Science,2026-08-17 09:26:06.717000+00:00,2461269.8931332985,TrES-5_Session_1,TRES-5260817092606.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817092606.fits,2026-08-17,60.0,Clear,0.02869111111111111
TrES-5,Science,2026-08-17 09:32:38.686000+00:00,2461269.897669977,TrES-5_Session_1,TRES-5260817093238.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817093238.fits,2026-08-17,60.0,Clear,0.10888027777777777
TrES-5,Science,2026-08-17 09:37:30.855000+00:00,2461269.9010515623,TrES-5_Session_1,TRES-5260817093730.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817093730.fits,2026-08-17,60.0,Clear,0.08115805555555555
TrES-5,Science,2026-08-17 09:39:14.112000+00:00,2461269.9022466666,TrES-5_Session_1,TRES-5260817093914.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817093914.fits,2026-08-17,60.0,Clear,0.0286825
TrES-5,Science,2026-08-17 09:40:59.288000+00:00,2461269.9034639816,TrES-5_Session_1,TRES-5260817094059.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817094059.fits,2026-08-17,60.0,Clear,0.029215555555555557
TrES-5,Science,2026-08-17 09:42:42.458000+00:00,2461269.9046580787,TrES-5_Session_1,TRES-5260817094242.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817094242.fits,2026-08-17,60.0,Clear,0.028658333333333334
TrES-5,Science,2026-08-17 09:44:27.649000+00:00,2461269.9058755673,TrES-5_Session_1,TRES-5260817094427.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817094427.fits,2026-08-17,60.0,Clear,0.029219722222222223
TrES-5,Science,2026-08-17 09:46:10.829000+00:00,2461269.90706978,TrES-5_Session_1,TRES-5260817094610.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817094610.fits,2026-08-17,60.0,Clear,0.028661111111111113
TrES-5,Science,2026-08-17 09:47:53.996000+00:00,2461269.9082638426,TrES-5_Session_1,TRES-5260817094753.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817094753.fits,2026-08-17,60.0,Clear,0.0286575
TrES-5,Science,2026-08-17 09:49:38.113000+00:00,2461269.9094689004,TrES-5_Session_1,TRES-5260817094938.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817094938.fits,2026-08-17,60.0,Clear,0.02892138888888889
TrES-5,Science,2026-08-17 09:51:22.291000+00:00,2461269.910674664,TrES-5_Session_1,TRES-5260817095122.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817095122.fits,2026-08-17,60.0,Clear,0.028938333333333333
TrES-5,Science,2026-08-17 09:54:15.561000+00:00,2461269.9126801044,TrES-5_Session_1,TRES-5260817095415.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817095415.fits,2026-08-17,60.0,Clear,0.04813055555555556
TrES-5,Science,2026-08-17 09:57:16.047000+00:00,2461269.9147690623,TrES-5_Session_1,TRES-5260817095716.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817095716.fits,2026-08-17,60.0,Clear,0.050135
TrES-5,Science,2026-08-17 10:00:15.435000+00:00,2461269.9168453123,TrES-5_Session_1,TRES-5260817100015.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817100015.fits,2026-08-17,60.0,Clear,0.04983
TrES-5,Science,2026-08-17 10:03:15.829000+00:00,2461269.9189332062,TrES-5_Session_1,TRES-5260817100315.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817100315.fits,2026-08-17,60.0,Clear,0.05010944444444444
TrES-5,Science,2026-08-17 10:06:16.073000+00:00,2461269.921019363,TrES-5_Session_1,TRES-5260817100616.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817100616.fits,2026-08-17,60.0,Clear,0.05006777777777778
TrES-5,Science,2026-08-17 10:09:15.603000+00:00,2461269.923097257,TrES-5_Session_1,TRES-5260817100915.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817100915.fits,2026-08-17,60.0,Clear,0.049869444444444445
TrES-5,Science,2026-08-17 10:12:16.977000+00:00,2461269.925196493,TrES-5_Session_1,TRES-5260817101216.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817101216.fits,2026-08-17,60.0,Clear,0.050381666666666665
TrES-5,Science,2026-08-17 10:15:15.269000+00:00,2461269.927260058,TrES-5_Session_1,TRES-5260817101515.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817101515.fits,2026-08-17,60.0,Clear,0.04952555555555556
TrES-5,Science,2026-08-17 10:18:15.662000+00:00,2461269.92934794,TrES-5_Session_1,TRES-5260817101815.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817101815.fits,2026-08-17,60.0,Clear,0.05010916666666667
TrES-5,Science,2026-08-17 10:21:16.069000+00:00,2461269.9314359836,TrES-5_Session_1,TRES-5260817102116.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817102116.fits,2026-08-17,60.0,Clear,0.050113055555555557
TrES-5,Science,2026-08-17 10:24:15.511000+00:00,2461269.9335128586,TrES-5_Session_1,TRES-5260817102415.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817102415.fits,2026-08-17,60.0,Clear,0.049845
TrES-5,Science,2026-08-17 10:27:15.746000+00:00,2461269.935598912,TrES-5_Session_1,TRES-5260817102715.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817102715.fits,2026-08-17,60.0,Clear,0.050065277777777785
TrES-5,Science,2026-08-17 10:30:15.192000+00:00,2461269.9376758332,TrES-5_Session_1,TRES-5260817103015.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817103015.fits,2026-08-17,60.0,Clear,0.04984611111111111
TrES-5,Science,2026-08-17 10:33:16.611000+00:00,2461269.9397755903,TrES-5_Session_1,TRES-5260817103316.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817103316.fits,2026-08-17,60.0,Clear,0.05039416666666667
TrES-5,Science,2026-08-17 10:36:16.255000+00:00,2461269.9418548034,TrES-5_Session_1,TRES-5260817103616.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817103616.fits,2026-08-17,60.0,Clear,0.04990111111111111
TrES-5,Science,2026-08-17 10:39:15.707000+00:00,2461269.943931794,TrES-5_Session_1,TRES-5260817103915.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817103915.fits,2026-08-17,60.0,Clear,0.049847777777777776
TrES-5,Science,2026-08-17 10:42:16.150000+00:00,2461269.9460202544,TrES-5_Session_1,TRES-5260817104216.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817104216.fits,2026-08-17,60.0,Clear,0.05012305555555556
TrES-5,Science,2026-08-17 10:45:15.653000+00:00,2461269.9480978358,TrES-5_Session_1,TRES-5260817104515.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817104515.fits,2026-08-17,60.0,Clear,0.04986194444444444
TrES-5,Science,2026-08-17 10:48:15.985000+00:00,2461269.9501850116,TrES-5_Session_1,TRES-5260817104815.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817104815.fits,2026-08-17,60.0,Clear,0.05009222222222222
TrES-5,Science,2026-08-17 10:51:15.347000+00:00,2461269.952260961,TrES-5_Session_1,TRES-5260817105115.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817105115.fits,2026-08-17,60.0,Clear,0.04982277777777778
TrES-5,Science,2026-08-17 10:54:15.761000+00:00,2461269.9543490857,TrES-5_Session_1,TRES-5260817105415.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817105415.fits,2026-08-17,60.0,Clear,0.050115
TrES-5,Science,2026-08-17 10:57:15.255000+00:00,2461269.9564265623,TrES-5_Session_1,TRES-5260817105715.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817105715.fits,2026-08-17,60.0,Clear,0.04985944444444444
TrES-5,Science,2026-08-17 11:00:15.837000+00:00,2461269.9585166317,TrES-5_Session_1,TRES-5260817110015.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817110015.fits,2026-08-17,60.0,Clear,0.05016166666666667
TrES-5,Science,2026-08-17 11:03:15.195000+00:00,2461269.960592535,TrES-5_Session_1,TRES-5260817110315.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817110315.fits,2026-08-17,60.0,Clear,0.04982166666666667
TrES-5,Science,2026-08-17 11:06:16.522000+00:00,2461269.962691227,TrES-5_Session_1,TRES-5260817110616.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817110616.fits,2026-08-17,60.0,Clear,0.050368611111111114
TrES-5,Science,2026-08-17 11:09:15.850000+00:00,2461269.9647667822,TrES-5_Session_1,TRES-5260817110915.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817110915.fits,2026-08-17,60.0,Clear,0.049813333333333334
TrES-5,Science,2026-08-17 11:12:15.211000+00:00,2461269.96684272,TrES-5_Session_1,TRES-5260817111215.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817111215.fits,2026-08-17,60.0,Clear,0.0498225
TrES-5,Science,2026-08-17 11:15:15.713000+00:00,2461269.9689318636,TrES-5_Session_1,TRES-5260817111515.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817111515.fits,2026-08-17,60.0,Clear,0.050139444444444445
TrES-5,Science,2026-08-17 11:18:15.268000+00:00,2461269.971010046,TrES-5_Session_1,TRES-5260817111815.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817111815.fits,2026-08-17,60.0,Clear,0.049876388888888894
TrES-5,Science,2026-08-17 11:21:15.600000+00:00,2461269.9730972224,TrES-5_Session_1,TRES-5260817112115.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817112115.fits,2026-08-17,60.0,Clear,0.05009222222222222
TrES-5,Science,2026-08-17 11:24:16.967000+00:00,2461269.9751963774,TrES-5_Session_1,TRES-5260817112416.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817112416.fits,2026-08-17,60.0,Clear,0.05037972222222222
TrES-5,Science,2026-08-17 11:27:15.257000+00:00,2461269.977259919,TrES-5_Session_1,TRES-5260817112715.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817112715.fits,2026-08-17,60.0,Clear,0.049525
TrES-5,Science,2026-08-17 11:30:15.588000+00:00,2461269.9793470833,TrES-5_Session_1,TRES-5260817113015.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817113015.fits,2026-08-17,60.0,Clear,0.05009194444444444
TrES-5,Science,2026-08-17 11:33:15.936000+00:00,2461269.9814344444,TrES-5_Session_1,TRES-5260817113315.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817113315.fits,2026-08-17,60.0,Clear,0.05009666666666667
TrES-5,Science,2026-08-17 11:36:15.345000+00:00,2461269.9835109375,TrES-5_Session_1,TRES-5260817113615.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817113615.fits,2026-08-17,60.0,Clear,0.04983583333333333
TrES-5,Science,2026-08-17 11:39:15.697000+00:00,2461269.985598345,TrES-5_Session_1,TRES-5260817113915.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817113915.fits,2026-08-17,60.0,Clear,0.050097777777777776
TrES-5,Science,2026-08-17 11:42:16.076000+00:00,2461269.987686065,TrES-5_Session_1,TRES-5260817114216.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817114216.fits,2026-08-17,60.0,Clear,0.050105277777777776
TrES-5,Science,2026-08-17 11:45:16.424000+00:00,2461269.9897734257,TrES-5_Session_1,TRES-5260817114516.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817114516.fits,2026-08-17,60.0,Clear,0.05009666666666667
TrES-5,Science,2026-08-17 11:48:15.753000+00:00,2461269.991848993,TrES-5_Session_1,TRES-5260817114815.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817114815.fits,2026-08-17,60.0,Clear,0.049813611111111114
TrES-5,Science,2026-08-17 11:51:16.048000+00:00,2461269.9939357406,TrES-5_Session_1,TRES-5260817115116.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817115116.fits,2026-08-17,60.0,Clear,0.05008194444444444
TrES-5,Science,2026-08-17 11:54:16.357000+00:00,2461269.9960226505,TrES-5_Session_1,TRES-5260817115416.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817115416.fits,2026-08-17,60.0,Clear,0.05008583333333333
TrES-5,Science,2026-08-17 12:02:03.628000+00:00,2461270.00143088,TrES-5_Session_1,TRES-5260817120203.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817120203.fits,2026-08-17,60.0,Clear,0.1297975
TrES-5,Science,2026-08-17 12:09:52.861000+00:00,2461270.006861817,TrES-5_Session_1,TRES-5260817120952.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817120952.fits,2026-08-17,60.0,Clear,0.1303425
TrES-5,Science,2026-08-17 12:17:46.115000+00:00,2461270.012339294,TrES-5_Session_1,TRES-5260817121746.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817121746.fits,2026-08-17,60.0,Clear,0.13145944444444446
TrES-5,Science,2026-08-17 12:25:50.578000+00:00,2461270.0179465045,TrES-5_Session_1,TRES-5260817122550.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817122550.fits,2026-08-17,60.0,Clear,0.13457305555555557
TrES-5,Science,2026-08-17 12:33:44.687000+00:00,2461270.023433877,TrES-5_Session_1,TRES-5260817123344.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817123344.fits,2026-08-17,60.0,Clear,0.13169694444444444
TrES-5,Science,2026-08-17 12:41:39.936000+00:00,2461270.0289344443,TrES-5_Session_1,TRES-5260817124139.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817124139.fits,2026-08-17,60.0,Clear,0.13201361111111112
TrES-5,Science,2026-08-17 12:49:36.210000+00:00,2461270.034446875,TrES-5_Session_1,TRES-5260817124936.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817124936.fits,2026-08-17,60.0,Clear,0.13229833333333332
TrES-5,Science,2026-08-17 12:57:35.450000+00:00,2461270.0399936344,TrES-5_Session_1,TRES-5260817125735.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817125735.fits,2026-08-17,60.0,Clear,0.13312222222222223
TrES-5,Science,2026-08-17 13:05:36.720000+00:00,2461270.0455638887,TrES-5_Session_1,TRES-5260817130536.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817130536.fits,2026-08-17,60.0,Clear,0.13368611111111112
TrES-5,Science,2026-08-17 13:13:49.133000+00:00,2461270.0512631135,TrES-5_Session_1,TRES-5260817131349.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817131349.fits,2026-08-17,60.0,Clear,0.13678138888888888
TrES-5,Science,2026-08-17 13:21:55.480000+00:00,2461270.0568921296,TrES-5_Session_1,TRES-5260817132155.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817132155.fits,2026-08-17,60.0,Clear,0.1350963888888889
TrES-5,Science,2026-08-17 13:30:02.844000+00:00,2461270.0625329167,TrES-5_Session_1,TRES-5260817133002.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817133002.fits,2026-08-17,60.0,Clear,0.13537888888888888
TrES-5,Science,2026-08-17 13:38:09.219000+00:00,2461270.068162257,TrES-5_Session_1,TRES-5260817133809.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817133809.fits,2026-08-17,60.0,Clear,0.13510416666666666
TrES-5,Science,2026-08-17 13:46:16.600000+00:00,2461270.073803241,TrES-5_Session_1,TRES-5260817134616.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817134616.fits,2026-08-17,60.0,Clear,0.1353836111111111
TrES-5,Science,2026-08-17 13:54:25.968000+00:00,2461270.079467222,TrES-5_Session_1,TRES-5260817135425.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817135425.fits,2026-08-17,60.0,Clear,0.13593555555555556
TrES-5,Science,2026-08-17 14:02:33.347000+00:00,2461270.085108183,TrES-5_Session_1,TRES-5260817140233.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817140233.fits,2026-08-17,60.0,Clear,0.13538305555555555
TrES-5,Science,2026-08-17 14:09:32.823000+00:00,2461270.0899632294,TrES-5_Session_1,TRES-5260817140932.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817140932.fits,2026-08-17,60.0,Clear,0.11652111111111112
TrES-5,Science,2026-08-17 14:11:36.339000+00:00,2461270.0913928123,TrES-5_Session_1,TRES-5260817141136.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817141136.fits,2026-08-17,60.0,Clear,0.03431
TrES-5,Science,2026-08-17 14:19:52.723000+00:00,2461270.097137998,TrES-5_Session_1,TRES-5260817141952.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817141952.fits,2026-08-17,60.0,Clear,0.13788444444444445
TrES-5,Science,2026-08-17 14:28:01.998000+00:00,2461270.102800903,TrES-5_Session_1,TRES-5260817142801.fits,observations/2026-08-17/TRES-5/session_01/TRES-5260817142801.fits,2026-08-17,60.0,Clear,0.13590972222222222
TrES-5,Science,2026-08-20 08:24:56.775000+00:00,2461272.850657118,TrES-5_Session_2,TRES-5260820082456.fits,observations/2026-08-20/TRES-5/session_01/TRES-5260820082456.fits,2026-08-20,60.0,Clear,65.94854916666667
TrES-5,Science,2026-08-20 08:27:16.123000+00:00,2461272.852269942,TrES-5_Session_2,TRES-5260820082716.fits,observations/2026-08-20/TRES-5/session_01/TRES-5260820082716.fits,2026-08-20,60.0,Clear,0.03870777777777778
TrES-5,Science,2026-08-20 08:30:16.545000+00:00,2461272.85435816,TrES-5_Session_2,TRES-5260820083016.fits,observations/2026-08-20/TRES-5/session_01/TRES-5260820083016.fits,2026-08-20,60.0,Clear,0.05011722222222222
TrES-5,Science,2026-08-20 08:36:15.197000+00:00,2461272.8585092244,TrES-5_Session_2,TRES-5260820083615.fits,observations/2026-08-20/TRES-5/session_01/TRES-5260820083615.fits,2026-08-20,60.0,Clear,0.09962555555555555
TrES-5,Science,2026-08-20 08:39:15.485000+00:00,2461272.8605958913,TrES-5_Session_2,TRES-5260820083915.fits,observations/2026-08-20/TRES-5/session_01/TRES-5260820083915.fits,2026-08-20,60.0,Clear,0.050080000000000006
TrES-5,Science,2026-08-20 08:42:16.014000+00:00,2461272.8626853474,TrES-5_Session_2,TRES-5260820084216.fits,observations/2026-08-20/TRES-5/session_01/TRES-5260820084216.fits,2026-08-20,60.0,Clear,0.050146944444444445
TrES-5,Science,2026-08-20 08:45:15.422000+00:00,2461272.864761829,TrES-5_Session_2,TRES-5260820084515.fits,observations/2026-08-20/TRES-5/session_01/TRES-5260820084515.fits,2026-08-20,60.0,Clear,0.04983555555555555
TrES-5,Science,2026-08-20 08:48:15.761000+00:00,2461272.866849086,TrES-5_Session_2,TRES-5260820084815.fits,observations/2026-08-20/TRES-5/session_01/TRES-5260820084815.fits,2026-08-20,60.0,Clear,0.05009416666666667
TrES-5,Science,2026-08-20 08:51:15.172000+00:00,2461272.8689256017,TrES-5_Session_2,TRES-5260820085115.fits,observations/2026-08-20/TRES-5/session_01/TRES-5260820085115.fits,2026-08-20,60.0,Clear,0.04983638888888889
TrES-5,Science,2026-08-20 08:54:16.558000+00:00,2461272.871024977,TrES-5_Session_2,TRES-5260820085416.fits,observations/2026-08-20/TRES-5/session_01/TRES-5260820085416.fits,2026-08-20,60.0,Clear,0.050385
TrES-5,Science,2026-08-20 08:57:16.034000+00:00,2461272.8731022454,TrES-5_Session_2,TRES-5260820085716.fits,observations/2026-08-20/TRES-5/session_01/TRES-5260820085716.fits,2026-08-20,60.0,Clear,0.049854444444444444
TrES-5,Science,2026-08-20 09:00:15.389000+00:00,2461272.8751781136,TrES-5_Session_2,TRES-5260820090015.fits,observations/2026-08-20/TRES-5/session_01/TRES-5260820090015.fits,2026-08-20,60.0,Clear,0.04982083333333333
TrES-5,Science,2026-08-20 09:03:15.680000+00:00,2461272.877264815,TrES-5_Session_2,TRES-5260820090315.fits,observations/2026-08-20/TRES-5/session_01/TRES-5260820090315.fits,2026-08-20,60.0,Clear,0.05008083333333333
TrES-5,Science,2026-08-20 09:06:17.072000+00:00,2461272.879364259,TrES-5_Session_2,TRES-5260820090617.fits,observations/2026-08-20/TRES-5/session_01/TRES-5260820090617.fits,2026-08-20,60.0,Clear,0.05038666666666666
TrES-5,Science,2026-08-20 09:09:15.416000+00:00,2461272.881428426,TrES-5_Session_2,TRES-5260820090915.fits,observations/2026-08-20/TRES-5/session_01/TRES-5260820090915.fits,2026-08-20,60.0,Clear,0.04954
TrES-5,Science,2026-08-20 09:12:15.826000+00:00,2461272.8835165044,TrES-5_Session_2,TRES-5260820091215.fits,observations/2026-08-20/TRES-5/session_01/TRES-5260820091215.fits,2026-08-20,60.0,Clear,0.05011388888888889
