filename,datetime,fits_url,fov,exposure,filter,target,telescope,site,user,is_calibration,session_id,filepath,download_status,file_size
CoRoT-2260823042415,2026-08-23 04:24:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823042415.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823042415.fits,downloaded,656640
CoRoT-2260823042715,2026-08-23 04:27:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823042715.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823042715.fits,downloaded,656640
CoRoT-2260823043015,2026-08-23 04:30:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823043015.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823043015.fits,downloaded,656640
CoRoT-2260823043315,2026-08-23 04:33:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823043315.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823043315.fits,downloaded,656640
CoRoT-2260823043615,2026-08-23 04:36:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823043615.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823043615.fits,downloaded,656640
CoRoT-2260823043915,2026-08-23 04:39:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823043915.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823043915.fits,downloaded,656640
CoRoT-2260823044215,2026-08-23 04:42:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823044215.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823044215.fits,downloaded,656640
CoRoT-2260823044516,2026-08-23 04:45:16,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823044516.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823044516.fits,downloaded,656640
CoRoT-2260823044815,2026-08-23 04:48:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823044815.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823044815.fits,downloaded,656640
CoRoT-2260823045115,2026-08-23 04:51:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823045115.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823045115.fits,downloaded,656640
CoRoT-2260823045415,2026-08-23 04:54:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823045415.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823045415.fits,downloaded,656640
CoRoT-2260823045715,2026-08-23 04:57:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823045715.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823045715.fits,downloaded,656640
CoRoT-2260823050015,2026-08-23 05:00:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823050015.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823050015.fits,downloaded,656640
CoRoT-2260823050315,2026-08-23 05:03:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823050315.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823050315.fits,downloaded,656640
CoRoT-2260823050615,2026-08-23 05:06:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823050615.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823050615.fits,downloaded,656640
CoRoT-2260823050915,2026-08-23 05:09:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823050915.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823050915.fits,downloaded,656640
CoRoT-2260823051215,2026-08-23 05:12:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823051215.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823051215.fits,downloaded,656640
CoRoT-2260823051516,2026-08-23 05:15:16,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823051516.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823051516.fits,downloaded,656640
CoRoT-2260823051815,2026-08-23 05:18:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823051815.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823051815.fits,downloaded,656640
CoRoT-2260823052115,2026-08-23 05:21:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823052115.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823052115.fits,downloaded,656640
CoRoT-2260823052416,2026-08-23 05:24:16,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823052416.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823052416.fits,downloaded,656640
CoRoT-2260823052715,2026-08-23 05:27:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823052715.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823052715.fits,downloaded,656640
CoRoT-2260823053015,2026-08-23 05:30:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823053015.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823053015.fits,downloaded,656640
CoRoT-2260823053315,2026-08-23 05:33:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823053315.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823053315.fits,downloaded,656640
CoRoT-2260823053616,2026-08-23 05:36:16,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823053616.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823053616.fits,downloaded,656640
CoRoT-2260823053915,2026-08-23 05:39:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823053915.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823053915.fits,downloaded,656640
CoRoT-2260823054215,2026-08-23 05:42:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823054215.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823054215.fits,downloaded,656640
CoRoT-2260823054515,2026-08-23 05:45:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823054515.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823054515.fits,downloaded,656640
CoRoT-2260823054815,2026-08-23 05:48:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823054815.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823054815.fits,downloaded,656640
CoRoT-2260823055115,2026-08-23 05:51:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823055115.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823055115.fits,downloaded,656640
CoRoT-2260823055415,2026-08-23 05:54:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823055415.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823055415.fits,downloaded,656640
CoRoT-2260823055715,2026-08-23 05:57:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823055715.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823055715.fits,downloaded,656640
CoRoT-2260823060016,2026-08-23 06:00:16,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823060016.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823060016.fits,downloaded,656640
CoRoT-2260823060315,2026-08-23 06:03:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823060315.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823060315.fits,downloaded,656640
CoRoT-2260823060615,2026-08-23 06:06:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823060615.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823060615.fits,downloaded,656640
CoRoT-2260823061216,2026-08-23 06:12:16,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823061216.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823061216.fits,downloaded,656640
CoRoT-2260823061516,2026-08-23 06:15:16,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823061516.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823061516.fits,downloaded,656640
CoRoT-2260823061815,2026-08-23 06:18:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823061815.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823061815.fits,downloaded,656640
CoRoT-2260823062115,2026-08-23 06:21:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823062115.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823062115.fits,downloaded,656640
CoRoT-2260823062415,2026-08-23 06:24:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823062415.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823062415.fits,downloaded,656640
CoRoT-2260823062715,2026-08-23 06:27:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823062715.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823062715.fits,downloaded,656640
CoRoT-2260823063016,2026-08-23 06:30:16,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823063016.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823063016.fits,downloaded,656640
CoRoT-2260823063315,2026-08-23 06:33:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823063315.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823063315.fits,downloaded,656640
CoRoT-2260823063616,2026-08-23 06:36:16,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823063616.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823063616.fits,downloaded,656640
CoRoT-2260823063916,2026-08-23 06:39:16,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823063916.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823063916.fits,downloaded,656640
CoRoT-2260823064215,2026-08-23 06:42:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823064215.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823064215.fits,downloaded,656640
CoRoT-2260823064515,2026-08-23 06:45:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823064515.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823064515.fits,downloaded,656640
CoRoT-2260823064816,2026-08-23 06:48:16,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823064816.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823064816.fits,downloaded,656640
CoRoT-2260823065115,2026-08-23 06:51:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823065115.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823065115.fits,downloaded,656640
CoRoT-2260823065415,2026-08-23 06:54:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823065415.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823065415.fits,downloaded,656640
CoRoT-2260823065715,2026-08-23 06:57:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823065715.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823065715.fits,downloaded,656640
CoRoT-2260823070015,2026-08-23 07:00:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823070015.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823070015.fits,downloaded,656640
CoRoT-2260823070316,2026-08-23 07:03:16,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823070316.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823070316.fits,downloaded,656640
CoRoT-2260823070615,2026-08-23 07:06:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823070615.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823070615.fits,downloaded,656640
CoRoT-2260823070915,2026-08-23 07:09:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823070915.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823070915.fits,downloaded,656640
CoRoT-2260823071216,2026-08-23 07:12:16,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823071216.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823071216.fits,downloaded,656640
CoRoT-2260823071515,2026-08-23 07:15:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823071515.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823071515.fits,downloaded,656640
CoRoT-2260823071815,2026-08-23 07:18:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823071815.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823071815.fits,downloaded,656640
CoRoT-2260823072115,2026-08-23 07:21:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823072115.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823072115.fits,downloaded,656640
CoRoT-2260823072415,2026-08-23 07:24:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823072415.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823072415.fits,downloaded,656640
CoRoT-2260823072715,2026-08-23 07:27:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823072715.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823072715.fits,downloaded,656640
CoRoT-2260823073015,2026-08-23 07:30:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823073015.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823073015.fits,downloaded,656640
CoRoT-2260823073315,2026-08-23 07:33:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823073315.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823073315.fits,downloaded,656640
CoRoT-2260823073615,2026-08-23 07:36:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823073615.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823073615.fits,downloaded,656640
CoRoT-2260823073915,2026-08-23 07:39:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823073915.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823073915.fits,downloaded,656640
CoRoT-2260823074216,2026-08-23 07:42:16,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823074216.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823074216.fits,downloaded,656640
CoRoT-2260823074515,2026-08-23 07:45:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823074515.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823074515.fits,downloaded,656640
CoRoT-2260823074815,2026-08-23 07:48:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823074815.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823074815.fits,downloaded,656640
CoRoT-2260823075115,2026-08-23 07:51:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823075115.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823075115.fits,downloaded,656640
CoRoT-2260823075415,2026-08-23 07:54:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823075415.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823075415.fits,downloaded,656640
CoRoT-2260823075716,2026-08-23 07:57:16,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823075716.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823075716.fits,downloaded,656640
CoRoT-2260823080015,2026-08-23 08:00:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823080015.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823080015.fits,downloaded,656640
CoRoT-2260823080315,2026-08-23 08:03:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823080315.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823080315.fits,downloaded,656640
CoRoT-2260823080615,2026-08-23 08:06:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823080615.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823080615.fits,downloaded,656640
CoRoT-2260823080915,2026-08-23 08:09:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823080915.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823080915.fits,downloaded,656640
CoRoT-2260823081215,2026-08-23 08:12:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823081215.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823081215.fits,downloaded,656640
CoRoT-2260823081515,2026-08-23 08:15:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260823081515.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823081515.fits,downloaded,656640
CoRoT-2260830031836,2026-08-30 03:18:36,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260830031836.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830031836.fits,downloaded,656640
CoRoT-2260830032115,2026-08-30 03:21:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260830032115.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830032115.fits,downloaded,656640
CoRoT-2260830032417,2026-08-30 03:24:17,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260830032417.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830032417.fits,downloaded,656640
CoRoT-2260830032716,2026-08-30 03:27:16,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260830032716.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830032716.fits,downloaded,656640
CoRoT-2260830033015,2026-08-30 03:30:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260830033015.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830033015.fits,downloaded,656640
CoRoT-2260830033315,2026-08-30 03:33:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260830033315.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830033315.fits,downloaded,656640
CoRoT-2260830033616,2026-08-30 03:36:16,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260830033616.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830033616.fits,downloaded,656640
CoRoT-2260830033916,2026-08-30 03:39:16,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260830033916.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830033916.fits,downloaded,656640
CoRoT-2260830034215,2026-08-30 03:42:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260830034215.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830034215.fits,downloaded,656640
CoRoT-2260830034515,2026-08-30 03:45:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260830034515.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830034515.fits,downloaded,656640
CoRoT-2260830034816,2026-08-30 03:48:16,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260830034816.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830034816.fits,downloaded,656640
CoRoT-2260830035116,2026-08-30 03:51:16,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260830035116.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830035116.fits,downloaded,656640
CoRoT-2260830035415,2026-08-30 03:54:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260830035415.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830035415.fits,downloaded,656640
CoRoT-2260830035716,2026-08-30 03:57:16,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260830035716.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830035716.fits,downloaded,656640
CoRoT-2260830040015,2026-08-30 04:00:15,https://mo-www.cfa.harvard.edu/ImageDirectory/CoRoT-2260830040015.FITS,Main,60.00,Clear,CoRoT-2,Cecilia,AZ,moguest,False,session_01,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830040015.fits,downloaded,656640
